2025-11-15 20:26:10,228 - portfolio.portfolio_manager - INFO - Created portfolio: My Test Portfolio
2025-11-15 20:26:10,228 - portfolio.portfolio_manager - INFO - Created portfolio: My Test Portfolio
2025-11-15 20:26:10,228 - portfolio.portfolio_manager - INFO - Created portfolio: My Test Portfolio
2025-11-15 20:26:10,228 - portfolio.portfolio_manager - INFO - Created portfolio: My Test Portfolio
2025-11-15 20:26:10,228 - portfolio.portfolio_manager - INFO - Created portfolio: My Test Portfolio
2025-11-15 20:28:37,562 - portfolio.portfolio_manager - INFO - Added holding: NPN.JO to My Test Portfolio
2025-11-15 20:28:37,562 - portfolio.portfolio_manager - INFO - Added holding: NPN.JO to My Test Portfolio
2025-11-15 20:28:37,562 - portfolio.portfolio_manager - INFO - Added holding: NPN.JO to My Test Portfolio
2025-11-15 20:28:37,562 - portfolio.portfolio_manager - INFO - Added holding: NPN.JO to My Test Portfolio
2025-11-15 20:28:37,562 - portfolio.portfolio_manager - INFO - Added holding: NPN.JO to My Test Portfolio
2025-11-15 20:28:37,562 - portfolio.portfolio_manager - INFO - Added holding: NPN.JO to My Test Portfolio
2025-11-15 20:28:37,562 - portfolio.portfolio_manager - INFO - Added holding: NPN.JO to My Test Portfolio
2025-11-15 20:28:37,562 - portfolio.portfolio_manager - INFO - Added holding: NPN.JO to My Test Portfolio
2025-11-15 20:28:37,562 - portfolio.portfolio_manager - INFO - Added holding: NPN.JO to My Test Portfolio
2025-11-15 20:28:37,562 - portfolio.portfolio_manager - INFO - Added holding: NPN.JO to My Test Portfolio
2025-11-15 20:29:41,566 - portfolio.portfolio_manager - INFO - Added holding: STX40.JO to My Test Portfolio
2025-11-15 20:29:41,566 - portfolio.portfolio_manager - INFO - Added holding: STX40.JO to My Test Portfolio
2025-11-15 20:29:41,566 - portfolio.portfolio_manager - INFO - Added holding: STX40.JO to My Test Portfolio
2025-11-15 20:29:41,566 - portfolio.portfolio_manager - INFO - Added holding: STX40.JO to My Test Portfolio
2025-11-15 20:29:41,566 - portfolio.portfolio_manager - INFO - Added holding: STX40.JO to My Test Portfolio
2025-11-15 20:29:41,566 - portfolio.portfolio_manager - INFO - Added holding: STX40.JO to My Test Portfolio
2025-11-15 20:29:41,566 - portfolio.portfolio_manager - INFO - Added holding: STX40.JO to My Test Portfolio
2025-11-15 20:29:41,566 - portfolio.portfolio_manager - INFO - Added holding: STX40.JO to My Test Portfolio
2025-11-15 20:29:41,566 - portfolio.portfolio_manager - INFO - Added holding: STX40.JO to My Test Portfolio
2025-11-15 20:29:41,566 - portfolio.portfolio_manager - INFO - Added holding: STX40.JO to My Test Portfolio
2025-11-15 20:29:41,566 - portfolio.portfolio_manager - INFO - Added holding: STX40.JO to My Test Portfolio
2025-11-15 20:29:41,566 - portfolio.portfolio_manager - INFO - Added holding: STX40.JO to My Test Portfolio
2025-11-15 20:29:41,566 - portfolio.portfolio_manager - INFO - Added holding: STX40.JO to My Test Portfolio
2025-11-15 20:29:41,566 - portfolio.portfolio_manager - INFO - Added holding: STX40.JO to My Test Portfolio
2025-11-15 20:29:41,566 - portfolio.portfolio_manager - INFO - Added holding: STX40.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-15 20:30:35,078 - portfolio.portfolio_manager - INFO - Added holding: FSR.JO to My Test Portfolio
2025-11-22 13:33:27,503 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:33:27,503 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:33:27,503 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:33:27,503 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:33:27,503 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:33:27,503 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:34:44,856 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:36:25,935 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:36:25,935 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:36:25,935 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:42:42,919 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:42:42,919 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:53:24,532 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:53:24,532 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 13:53:24,532 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 14:06:13,170 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 14:06:13,170 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 14:06:13,170 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 14:06:13,170 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 14:06:53,025 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 14:06:53,025 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
2025-11-22 14:06:53,025 - portfolio.portfolio_manager - ERROR - Error getting performance analysis: unexpected indent (portfolio_valuation_helper.py, line 110)
